#{"t_start": 1711713967.3744276, "env_id": "None"}
r,l,t
-66.612179,199,4156.110356
-59.988375,199,4159.75084
-48.269236,199,4163.466939
-6.486818,199,4168.032063
-39.399788,199,4171.658454
-65.073473,199,4175.305393
-39.204575,199,4179.011789
-48.930982,199,4182.652469
-101.86517,199,4186.260881
-68.757131,199,4189.90353
-18.99258,199,4193.536321
-49.89294,199,4197.201137
-27.516822,199,4200.825901
-36.641697,199,4205.32573
-63.496396,199,4208.932068
-22.904791,199,4212.647575
-49.531416,199,4216.251572
-46.957245,199,4219.846972
-70.982947,199,4223.436646
-80.214993,199,4227.083061
-1.014124,199,4230.81989
-100.275233,199,4234.429953
-40.045008,199,4238.025224
-58.2238,199,4241.650416
-79.026936,199,4246.367562
-54.223782,199,4249.973425
-7.60249,199,4253.625418
-100.969088,199,4257.281952
24.790678,199,4260.876492
-55.543779,199,4264.59326
-25.416386,199,4268.21051
-34.864828,199,4271.86241
-28.399293,199,4275.518547
-4.834976,199,4279.168059
-42.227405,199,4283.864518
-44.004278,199,4287.480547
-20.962887,199,4291.119888
-61.003793,199,4294.751359
-31.253845,199,4298.42516
-35.570671,199,4302.055982
-47.224966,199,4305.728758
-107.930821,199,4309.342239
-29.883797,199,4313.000456
-44.404514,199,4316.701651
9.048776,199,4321.374929
-79.058331,199,4325.024325
-36.174567,199,4328.64103
-38.36767,199,4332.305284
-58.552977,199,4335.977596
-22.636835,199,4339.613189
-48.401197,199,4343.21982
-14.461588,199,4346.842695
-15.623958,199,4350.517179
-42.411008,199,4354.133159
-51.863339,199,4358.703701
-65.737582,199,4362.307829
-0.336222,199,4365.997356
-18.412128,199,4369.63724
-95.716328,199,4373.229195
-88.477229,199,4376.894403
-19.765169,199,4380.499845
-30.975158,199,4384.184459
-40.679476,199,4387.784045
-40.942531,199,4391.449484
-62.154935,199,4395.09097
-45.44272,199,4399.615148
-98.178271,199,4403.297843
-26.185492,199,4406.91292
-30.345032,199,4410.530564
-39.360478,199,4414.230848
-20.835741,199,4417.895075
-36.358976,199,4421.52459
-86.287789,199,4425.220535
-77.032597,199,4428.833315
-42.921077,199,4432.448564
-56.20823,199,4437.084875
-4.884405,199,4440.746196
-49.162276,199,4444.414252
-25.476201,199,4448.083845
-21.844396,199,4451.769058
-101.308497,199,4455.352573
-33.396666,199,4459.009528
-13.954149,199,4462.632034
-10.571502,199,4466.246333
-27.345926,199,4469.934145
7.800065,199,4474.550249
-27.977229,199,4478.205279
-48.270851,199,4481.806853
-41.329343,199,4485.483561
-67.491752,199,4489.109014
-89.098856,199,4492.742175
-87.880367,199,4496.389633
-41.807866,199,4500.028292
-26.569873,199,4503.690479
-26.102394,199,4507.283507
-24.672974,199,4510.948224
-34.657474,199,4515.531082
-54.974212,199,4519.255797
-42.509285,199,4522.888321
-93.368861,199,4526.501144
-9.878246,199,4530.131416
-20.000924,199,4533.764735
-48.062601,199,4537.488417
-23.152433,199,4541.128128
-60.121757,199,4544.738032
-41.315216,199,4548.393504
-86.849064,199,4553.012652
-114.550273,199,4556.63405
-69.209986,199,4560.318505
-49.223923,199,4563.923638
-82.641238,199,4567.528726
-74.12779,199,4571.232934
-120.410103,199,4574.845482
-34.974403,199,4578.427036
-117.479929,199,4582.038282
-63.148827,199,4585.76162
-65.832726,199,4590.334503
-36.817831,199,4593.947245
-56.900273,199,4597.610262
-44.712311,199,4601.290306
-43.765357,199,4605.01265
-77.793255,199,4608.619957
-12.49237,199,4612.238002
-42.905823,199,4615.85804
-74.814245,199,4619.582766
-33.20542,199,4623.216717
-55.809159,199,4627.792572
-77.704204,199,4631.424015
-103.412696,199,4635.100416
-39.278604,199,4638.728035
-49.518634,199,4642.339885
-98.314465,199,4645.939942
-68.990809,199,4649.552671
-37.140619,199,4653.308597
-26.417458,199,4656.948779
-41.30244,199,4660.583465
-147.270079,199,4664.180154
-87.075873,199,4668.799565
-60.176928,199,4672.412242
-17.376881,199,4676.028904
-98.928189,199,4679.651724
-43.666147,199,4683.241968
-47.348277,199,4686.927082
-63.8274,199,4690.541867
-56.456011,199,4694.144346
-106.785781,199,4697.761506
-71.318957,199,4701.399903
-45.538927,199,4706.056106
-87.159256,199,4709.71133
-55.030262,199,4713.371553
-53.749618,199,4717.016333
-46.640848,199,4720.684149
-26.228119,199,4724.348789
-45.676742,199,4727.934433
-22.876453,199,4731.572161
-56.32705,199,4735.23074
-32.470249,199,4738.901554
-24.967433,199,4743.429184
-67.485175,199,4747.132074
-51.052531,199,4750.742705
-27.255686,199,4754.382147
-5.337162,199,4758.093707
-24.966657,199,4761.707395
-33.659542,199,4765.325717
-31.713415,199,4768.992015
-56.450759,199,4772.677223
-58.67961,199,4776.303741
-20.230761,199,4779.920429
-27.496102,199,4784.530452
-57.90756,199,4788.199589
-44.932187,199,4791.817
-29.634706,199,4795.431292
-64.273606,199,4799.032541
-55.546424,199,4802.662019
-17.297894,199,4806.365467
-23.247143,199,4809.989542
-36.215234,199,4813.598768
-25.349497,199,4817.226294
-33.293547,199,4821.827998
-10.745316,199,4825.533644
-17.556294,199,4829.130816
-3.042461,199,4832.744559
-7.813766,199,4836.390545
-68.490718,199,4840.074922
-57.038211,199,4843.653773
-49.993603,199,4847.263681
-38.072824,199,4850.916419
-90.467346,199,4854.544309
-46.583034,199,4859.155354
-44.600112,199,4862.802132
-65.847037,199,4866.445798
-56.853108,199,4870.046399
-36.937083,199,4873.74802
-17.706347,199,4877.37858
-10.598974,199,4880.992377
-22.231029,199,4884.58674
-32.773235,199,4888.227242
-26.293174,199,4891.976367
-19.744029,199,4895.593908
-15.314722,199,4900.109565
-37.35678,199,4903.703995
-24.606532,199,4907.392106
-13.312784,199,4911.033316
-31.102953,199,4914.636183
-28.418473,199,4918.284775
-64.149096,199,4921.91475
-33.232659,199,4925.60789
-26.428039,199,4929.247963
-47.420287,199,4932.888316
-59.915342,199,4937.43751
-41.341009,199,4941.136402
-21.199698,199,4944.79238
-42.004402,199,4948.43145
-5.991873,199,4952.0495
-13.451455,199,4955.685225
-34.841487,199,4959.376807
-18.920018,199,4963.055954
-48.22,199,4966.680834
-18.751088,199,4970.311884
-24.93491,199,4974.906288
-23.36402,199,4978.53172
-16.370025,199,4982.125206
-50.728583,199,4985.752387
-47.748061,199,4989.397362
-6.642757,199,4993.090995
-42.0074,199,4996.707549
9.770241,199,5000.322733
-58.119978,199,5003.922427
-44.483055,199,5007.624615
-14.661064,199,5012.187386
-13.653025,199,5015.823004
-37.300518,199,5019.429995
-31.483567,199,5023.016562
-43.354262,199,5026.703849
-47.206568,199,5030.317011
-11.352853,199,5033.961391
-39.050468,199,5037.539838
-34.693115,199,5041.193658
-39.754137,199,5044.819874
-19.929085,199,5048.446261
-3.657574,199,5052.945789
-15.612174,199,5056.539984
-40.670366,199,5060.196449
-33.085455,199,5063.815628
-15.514355,199,5067.427894
-33.330455,199,5071.013689
-38.684166,199,5074.698651
-17.203458,199,5078.312697
-43.38431,199,5081.915008
-18.861231,199,5085.527333
-19.509062,199,5090.034705
-51.91812,199,5093.705523
-9.858198,199,5097.334231
-31.273858,199,5100.913589
-41.128727,199,5104.523857
-11.039966,199,5108.141237
-7.00584,199,5111.826691
-22.768491,199,5115.422277
-52.326271,199,5119.052867
-30.020618,199,5122.685506
-41.822293,199,5127.287199
-42.984378,199,5130.938493
-42.505983,199,5134.591202
-46.113301,199,5138.228604
-19.840603,199,5141.827013
-16.008029,199,5145.506577
-32.230953,199,5149.149772
-68.189008,199,5152.75928
-33.318002,199,5156.397597
-12.705304,199,5160.068992
-41.247263,199,5163.683596
-10.152071,199,5168.226734
-29.273847,199,5171.838702
-36.578419,199,5175.435991
-45.940229,199,5179.118924
-35.180595,199,5182.7494
-21.282807,199,5186.388618
-28.532291,199,5189.994604
-18.868147,199,5193.670164
-1.871693,199,5197.304748
-26.674672,199,5200.922805
-25.240403,199,5205.477376
-18.178417,199,5209.134437
-34.284286,199,5212.893951
-7.001796,199,5216.523083
-19.112295,199,5220.127458
-37.489368,199,5223.73539
-12.298621,199,5227.390753
-16.041477,199,5231.033067
-37.133684,199,5234.624657
-18.176332,199,5238.255205
-25.865162,199,5242.814529
-27.947081,199,5246.511389
-18.04019,199,5250.183515
-37.917914,199,5253.836727
-24.399039,199,5257.440659
-44.091523,199,5261.113365
-36.580977,199,5264.720113
-25.413297,199,5268.325223
-45.065879,199,5271.918545
-34.601908,199,5275.52089
-20.885857,199,5280.088125
-42.008013,199,5283.706109
-39.80838,199,5287.303734
-28.698529,199,5290.91984
-38.176544,199,5294.524492
-3.847875,199,5298.206348
-20.175559,199,5301.806444
-31.507096,199,5305.419861
-34.960232,199,5309.02759
-21.191365,199,5312.714141
-17.061247,199,5316.326976
-31.117736,199,5320.843444
-23.784914,199,5324.42941
-41.12556,199,5328.147893
-38.98758,199,5331.74393
-22.165317,199,5335.378457
-28.026707,199,5339.000138
-15.776707,199,5342.645451
-23.218419,199,5346.369883
-17.547223,199,5349.951067
-16.506134,199,5353.542315
-39.134343,199,5358.078858
0.614961,199,5361.737153
-38.172426,199,5365.383923
-19.4044,199,5368.996526
-31.201522,199,5372.665891
-35.059623,199,5376.297155
-16.16567,199,5379.993303
-18.19689,199,5383.593026
-29.226657,199,5387.192767
-61.491034,199,5390.810911
-20.310809,199,5395.393846
-23.473445,199,5399.015194
-22.154303,199,5402.617114
-29.094799,199,5406.218961
-12.526223,199,5409.817721
-16.002722,199,5413.489556
-64.990802,199,5417.103843
-40.312169,199,5420.715979
-39.14706,199,5424.314044
-36.80645,199,5427.982721
-62.497503,199,5431.621585
-35.248421,199,5436.124078
-11.049687,199,5439.713792
-42.035212,199,5443.346101
-38.320577,199,5447.03109
-27.758882,199,5450.619617
-28.564186,199,5454.253799
-50.752236,199,5457.847891
-21.433915,199,5461.420938
-56.990653,199,5465.105017
-41.18028,199,5468.728871
-50.570111,199,5473.316769
-65.213727,199,5476.933929
-23.674348,199,5480.585501
-19.845556,199,5484.202627
-52.122386,199,5487.819542
-50.074255,199,5491.432381
-44.944131,199,5495.022859
-18.916017,199,5498.704195
-46.595699,199,5502.308002
-26.211855,199,5505.91777
-11.701133,199,5510.423669
-8.425196,199,5514.099136
-30.687095,199,5517.71089
-39.403353,199,5521.313488
1.743258,199,5524.913612
-25.733767,199,5528.52302
-25.44441,199,5532.185352
-61.305122,199,5535.820466
-43.264584,199,5539.426857
-14.336584,199,5543.04557
-17.603834,199,5547.682091
-32.681813,199,5551.314804
-22.426452,199,5554.917275
-61.326574,199,5558.511985
-43.528541,199,5562.120118
-43.710483,199,5565.790243
-30.538542,199,5569.42652
-24.451768,199,5573.047668
-9.086495,199,5576.694867
-10.47469,199,5580.300999
-20.241474,199,5583.977546
-35.028444,199,5588.545264
-34.843551,199,5592.173236
-25.203033,199,5595.789702
-24.132935,199,5599.53095
-30.847204,199,5603.16666
-19.548764,199,5606.814188
-35.231088,199,5610.398126
-28.186918,199,5614.023321
-30.645047,199,5617.685201
-42.847113,199,5621.317598
-16.005761,199,5625.819926
-16.614724,199,5629.487257
-66.777963,199,5633.170518
-40.208325,199,5636.793197
-62.625247,199,5640.423182
-66.266604,199,5644.057763
-30.856663,199,5647.673769
-31.652766,199,5651.373278
-41.035805,199,5655.019593
-30.951393,199,5658.680523
-42.960683,199,5663.182141
-37.587566,199,5666.855488
-22.062287,199,5670.487489
-19.72491,199,5674.111298
-35.569298,199,5677.722614
-21.025092,199,5681.330839
-32.220012,199,5685.085951
-54.852116,199,5688.715495
-12.987913,199,5692.373261
-59.609558,199,5695.972054
-32.284651,199,5699.692611
-41.345406,199,5704.527789
-38.673745,199,5708.127401
-25.916429,199,5711.724892
-39.730918,199,5715.327313
-33.03451,199,5719.026609
-31.604653,199,5722.638314
-16.579857,199,5726.218202
-26.415298,199,5729.823518
-20.761168,199,5733.514806
-22.726071,199,5737.137865
-33.720328,199,5741.700396
-27.052795,199,5745.310368
-49.017426,199,5748.917949
-37.170286,199,5752.607164
-31.59592,199,5756.209605
-28.29821,199,5759.820768
-25.101439,199,5763.435276
-28.275757,199,5767.038681
-10.048897,199,5770.743061
-14.144214,199,5774.34852
-18.031176,199,5778.932356
-28.840137,199,5782.534358
-29.892781,199,5786.229073
-26.990231,199,5789.827117
-13.998243,199,5793.432893
-28.955471,199,5797.061862
-32.564273,199,5800.648883
-32.091643,199,5804.375213
-46.615387,199,5808.012484
-38.90785,199,5811.702927
-16.754902,199,5815.365407
-53.407084,199,5820.408922
-45.090534,199,5824.035989
-20.779043,199,5827.659517
-25.107142,199,5831.285803
-54.447301,199,5834.896066
-45.387061,199,5838.612467
-19.365174,199,5842.215422
-33.032543,199,5845.857094
-27.011533,199,5849.473795
-44.877338,199,5853.165768
-41.303819,199,5857.726056
-37.874347,199,5861.316391
-17.70408,199,5864.916612
-50.407194,199,5868.515162
-38.489801,199,5872.180161
-29.532105,199,5875.802518
-17.875783,199,5879.403186
-7.496822,199,5883.048169
-18.898375,199,5886.76986
-40.9749,199,5890.383793
-61.317684,199,5895.01135
-43.334335,199,5898.610488
-37.358396,199,5902.214353
-24.254076,199,5905.891615
-34.584812,199,5909.525628
-30.700401,199,5913.161282
-41.122434,199,5916.775359
-45.162163,199,5920.402515
-56.074528,199,5924.113654
-36.654017,199,5927.724344
-21.884177,199,5932.226575
-30.759174,199,5935.820422
-40.314753,199,5939.538718
-21.342503,199,5943.191451
-20.109358,199,5946.820349
-31.052624,199,5950.40923
-34.845407,199,5954.062405
-86.461246,199,5957.841893
-25.326412,199,5961.492357
-55.206619,199,5965.108332
-23.443141,199,5968.706769
-34.677512,199,5973.289273
-11.916086,199,5976.905079
-8.823296,199,5980.528611
-41.089529,199,5984.122823
-67.830001,199,5987.726436
-41.135439,199,5991.407868
-40.370512,199,5995.013031
-6.936842,199,5998.625508
-40.752674,199,6002.252159
-34.647775,199,6005.896705
-27.172587,199,6010.445026
-47.75383,199,6014.052993
-36.319847,199,6017.644637
-47.911016,199,6021.269591
-53.628474,199,6024.963311
-36.720471,199,6028.604041
-28.388532,199,6032.203567
-86.729284,199,6035.841964
-45.639127,199,6039.467284
-52.886733,199,6043.186295
-73.199681,199,6047.742738
-42.77284,199,6051.339038
-46.313212,199,6054.929237
-23.188731,199,6058.577171
-30.027328,199,6062.202728
-66.120014,199,6065.813128
-40.240311,199,6069.42033
-47.675548,199,6073.011511
-33.210996,199,6076.672973
-27.736733,199,6080.321811
-43.451699,199,6083.924109
-48.37385,199,6088.501153
-18.280072,199,6092.202688
-41.930222,199,6095.86814
-65.222585,199,6099.476853
-26.868516,199,6103.123257
-38.255819,199,6106.734041
-18.878494,199,6110.390856
-35.454456,199,6114.009704
-39.280144,199,6117.617073
-25.30177,199,6121.266222
-23.750842,199,6125.93223
-42.126577,199,6129.569808
-23.210843,199,6133.171637
-22.029817,199,6136.789083
-30.959122,199,6140.401623
-29.929325,199,6144.124187
-38.590754,199,6147.758204
-38.850907,199,6151.376477
-22.582971,199,6154.986218
-27.612702,199,6158.657674
-30.837652,199,6163.198342
-24.619752,199,6166.808082
-43.405372,199,6170.429754
-34.042258,199,6174.046705
-45.208214,199,6177.758694
-11.595989,199,6181.383835
-51.761066,199,6184.986069
-17.453493,199,6188.607396
-21.203432,199,6192.217118
-38.152127,199,6195.937248
-39.316248,199,6200.480747
-47.313679,199,6204.095972
-31.895718,199,6207.700778
-19.698184,199,6211.431792
-28.659557,199,6215.075352
-35.658568,199,6218.689279
-40.925611,199,6222.305769
-38.042426,199,6225.91511
-31.577584,199,6229.623803
-31.824027,199,6233.234377
-41.916808,199,6236.841733
-18.62111,199,6241.423645
-43.250026,199,6245.089592
-44.033204,199,6248.708888
-52.505148,199,6252.321799
-14.558295,199,6255.949737
-66.18077,199,6259.604622
-63.633989,199,6263.280248
-60.640497,199,6266.884063
-23.315018,199,6270.52751
-36.813225,199,6274.18265
-36.479888,199,6278.847013
-34.56617,199,6282.4231
-34.819066,199,6286.035587
-25.239415,199,6289.691849
-26.85288,199,6293.306867
-20.615041,199,6296.977439
-34.456562,199,6300.606016
-32.489242,199,6304.235358
-26.890535,199,6307.844117
-37.97447,199,6311.440084
-9.495559,199,6316.075854
-20.700185,199,6319.686669
-17.476242,199,6323.311105
-33.742273,199,6326.919994
-25.815797,199,6330.573645
-43.799638,199,6334.18366
-38.339661,199,6337.796051
-37.203656,199,6341.406296
-33.014931,199,6345.017121
-32.442871,199,6348.699606
-37.085395,199,6352.30174
-7.555353,199,6356.834322
-29.144347,199,6360.484357
-27.720067,199,6364.18999
-46.107084,199,6367.806574
-46.838405,199,6371.418041
-47.089054,199,6375.016766
-49.318753,199,6378.606757
-53.473347,199,6382.270139
-36.75177,199,6385.888289
-34.675325,199,6389.503891
-47.156789,199,6394.030777
-36.68552,199,6397.719988
-35.997507,199,6401.316093
-31.744888,199,6404.914665
-49.320807,199,6408.52935
-52.041438,199,6412.153272
-38.125613,199,6415.809137
-28.101599,199,6419.408893
-45.976361,199,6423.017069
-18.194317,199,6426.616525
-25.551644,199,6431.119326
-46.584956,199,6434.783271
-41.531378,199,6438.378167
-44.127839,199,6441.983111
-56.963366,199,6445.582736
-8.391378,199,6449.256942
-33.526199,199,6452.902827
-40.273419,199,6456.528974
-17.646551,199,6460.15362
-34.650389,199,6463.727758
-33.236482,199,6468.274213
-25.08026,199,6471.899862
-29.259804,199,6475.499465
-60.51609,199,6479.115958
-52.687023,199,6482.787281
-47.220979,199,6486.406516
-32.264776,199,6490.007099
-38.449323,199,6493.614379
-11.874468,199,6497.215723
-42.129695,199,6500.899321
-42.498736,199,6504.498119
-19.295633,199,6509.020405
-19.659441,199,6512.613224
-42.530886,199,6516.277885
-39.827951,199,6519.900553
-27.385898,199,6523.519248
-12.956535,199,6527.11587
-34.385568,199,6530.723255
-34.894596,199,6534.384675
-18.623106,199,6537.997848
-20.090032,199,6541.612381
-27.282034,199,6546.19174
-35.337681,199,6549.893511
-53.356838,199,6553.498736
-28.253641,199,6557.097583
-51.477803,199,6560.701714
-25.156651,199,6564.33447
-35.197087,199,6568.050683
-37.795655,199,6571.667234
-17.196576,199,6575.295182
-20.817452,199,6578.945835
-34.289001,199,6583.549934
-37.318782,199,6587.148517
-38.581824,199,6590.739868
-51.953506,199,6594.349362
-37.981434,199,6597.935925
-37.164636,199,6601.608811
-53.845247,199,6605.202571
-42.6974,199,6608.832844
-20.527507,199,6612.422071
-40.344123,199,6616.089509
-25.871219,199,6619.685487
-46.678224,199,6624.188631
-22.807417,199,6627.793047
-39.682733,199,6631.39054
-40.761383,199,6635.055289
-44.945864,199,6638.632904
-45.971678,199,6642.223847
-38.006525,199,6645.819371
-29.161841,199,6649.417606
-29.853546,199,6653.128927
-22.552454,199,6656.704377
-37.84611,199,6661.21935
-33.95237,199,6664.809641
-26.4168,199,6668.486029
-46.437768,199,6672.106014
-13.948124,199,6675.707047
-32.882871,199,6679.31569
-45.980009,199,6682.941507
-45.833309,199,6686.586258
-18.792829,199,6690.199953
-39.14827,199,6693.806195
-19.657118,199,6698.527597
-22.054916,199,6702.275076
-48.65163,199,6705.893224
-24.976173,199,6709.519701
-33.731209,199,6713.116448
-51.924759,199,6716.708634
-17.45764,199,6720.387658
-22.96583,199,6724.00341
-30.621213,199,6727.65197
-36.202898,199,6731.285549
-31.666486,199,6734.99374
-28.533731,199,6739.716888
-37.29877,199,6743.343454
-23.308123,199,6746.973012
-46.822646,199,6750.603171
-41.156036,199,6754.319202
-42.796988,199,6757.9563
-39.153301,199,6761.573763
-44.931872,199,6765.172409
-44.584989,199,6768.785632
-29.079045,199,6772.469247
-32.02268,199,6776.984001
-23.483309,199,6780.622159
-28.325857,199,6784.236115
-27.082671,199,6787.932845
-30.084741,199,6791.545727
-23.649577,199,6795.166925
-50.435696,199,6798.786489
-17.691172,199,6802.432511
-3.854641,199,6806.180856
-38.526494,199,6809.819707
-31.233035,199,6814.612526
-32.235244,199,6818.233379
-68.662782,199,6821.899734
-17.986813,199,6825.503778
-25.661485,199,6829.126022
-47.503129,199,6832.765301
-39.140638,199,6836.390777
-53.361384,199,6840.119649
-34.3533,199,6843.742311
-52.00267,199,6847.347178
-51.946231,199,6852.100039
-46.008616,199,6855.768428
-39.060646,199,6859.38854
-36.016076,199,6862.984758
-28.524499,199,6866.604316
-12.323702,199,6870.223503
-28.548316,199,6873.935885
-35.347779,199,6877.528472
-12.247545,199,6881.159909
-27.71862,199,6884.773604
-44.557663,199,6888.479343
-38.769695,199,6893.421611
-21.876036,199,6897.061945
-17.181601,199,6900.688902
-34.126459,199,6904.306156
-27.028805,199,6908.002063
-48.838028,199,6911.61489
-27.720397,199,6915.201661
-19.810806,199,6918.839581
-16.544028,199,6922.502891
-41.196829,199,6926.223127
-75.969359,199,6931.417837
-26.647907,199,6935.027463
-25.937328,199,6938.677458
-30.894636,199,6942.353554
-40.273599,199,6945.983706
-11.919475,199,6949.591278
-28.608077,199,6953.241153
-21.65849,199,6956.881232
-39.339459,199,6960.61656
-31.029185,199,6964.21098
-31.502557,199,6968.716666
-25.875215,199,6972.309639
-38.384259,199,6976.046307
-36.655452,199,6979.63529
-35.725847,199,6983.229914
-46.649403,199,6986.884179
-26.670767,199,6990.493375
-23.05677,199,6994.208863
-18.558051,199,6997.852965
-32.855426,199,7001.476198
-36.027047,199,7005.115594
-8.165796,199,7009.81433
-13.851005,199,7013.428543
-20.266072,199,7017.045474
-44.100158,199,7020.63312
-42.051584,199,7024.228848
-38.573734,199,7027.959006
-36.153425,199,7031.545321
-46.094996,199,7035.17549
-24.837027,199,7038.778719
-21.643436,199,7042.393178
-32.511946,199,7047.063165
-19.129758,199,7050.674187
-24.461248,199,7054.283014
-37.668052,199,7057.894628
-32.085947,199,7061.619782
-13.585893,199,7065.26448
-43.161249,199,7068.875775
-41.892381,199,7072.482759
-50.792845,199,7076.089891
-42.017206,199,7079.831022
-38.635551,199,7084.66307
-69.295829,199,7088.293799
-33.349214,199,7091.902153
-35.83519,199,7095.513612
-20.462929,199,7099.205358
-36.552517,199,7102.816646
-36.616225,199,7106.46097
-32.395151,199,7110.082252
