#{"t_start": 1711781886.422358, "env_id": "None"}
r,l,t
29.358812,199,11405.452724
7.784849,199,11409.046874
28.835011,199,11412.758282
24.24316,199,11416.44397
16.976751,199,11420.03007
5.098897,199,11423.658356
6.847602,199,11427.301826
-17.37752,199,11431.017146
23.72808,199,11434.650784
24.149776,199,11439.310709
11.998969,199,11442.950897
-12.576076,199,11446.649504
13.389839,199,11450.272469
0.314544,199,11453.917127
15.672296,199,11457.557715
16.532633,199,11461.15768
22.844041,199,11464.81617
18.664489,199,11468.416688
26.242977,199,11472.015843
16.582058,199,11476.530802
22.645002,199,11480.19769
25.870097,199,11483.815639
13.401618,199,11487.432709
1.074689,199,11491.035259
24.874175,199,11494.617377
6.00507,199,11498.291506
26.676308,199,11501.86764
32.438461,199,11505.503366
26.454474,199,11509.076605
5.129651,199,11512.717861
25.533864,199,11517.2791
12.349227,199,11520.861036
20.40734,199,11524.514434
30.167213,199,11528.1147
21.516905,199,11531.81662
31.461268,199,11535.431369
-9.255446,199,11539.090662
13.15992,199,11542.762867
31.726654,199,11546.364348
24.520751,199,11550.02294
17.798119,199,11554.523879
12.785913,199,11558.13071
16.601279,199,11561.774284
18.501783,199,11565.474648
15.396555,199,11569.059735
-2.718815,199,11572.642414
14.003754,199,11576.237146
16.539206,199,11579.846771
20.379394,199,11583.532126
13.508548,199,11587.137022
23.062034,199,11591.626868
2.291656,199,11595.224493
-7.724609,199,11598.883586
-0.377538,199,11602.468756
-7.555464,199,11606.068198
1.319889,199,11609.70825
1.800558,199,11613.313944
1.530442,199,11617.006503
-0.677029,199,11620.624611
3.874226,199,11624.220815
18.429156,199,11628.703591
14.982197,199,11632.394478
14.878947,199,11636.00333
3.090153,199,11639.637986
-10.350268,199,11643.24047
0.707406,199,11646.841031
29.233035,199,11650.492312
20.32227,199,11654.070168
-2.640935,199,11657.690186
-2.413681,199,11661.302603
19.877329,199,11665.020687
-4.229464,199,11669.532534
33.206494,199,11673.155972
9.662647,199,11676.765434
17.001359,199,11680.402058
17.242912,199,11684.077386
26.716781,199,11687.655592
24.659001,199,11691.268236
19.239245,199,11694.901872
-10.072157,199,11698.528061
6.171237,199,11702.192819
11.334931,199,11706.665363
-2.914961,199,11710.238922
-5.448585,199,11713.824098
2.164737,199,11717.487728
7.138349,199,11721.125799
17.023804,199,11724.728853
23.797275,199,11728.325456
17.562691,199,11731.942495
11.552994,199,11735.597874
-9.167418,199,11739.212863
4.367741,199,11743.64497
2.224327,199,11747.253785
3.574865,199,11750.919081
16.094591,199,11754.530624
36.116238,199,11758.128375
16.585319,199,11761.731075
7.853257,199,11765.32845
13.405404,199,11769.04329
-15.07697,199,11772.673014
8.986614,199,11776.257851
29.637371,199,11779.859973
12.130539,199,11784.432187
-9.436071,199,11788.027388
1.656865,199,11791.641595
-10.328674,199,11795.242949
11.731364,199,11798.843661
23.201309,199,11802.547349
-6.431566,199,11806.142263
16.662157,199,11809.736444
4.28968,199,11813.330011
-2.053958,199,11816.927659
11.695188,199,11821.487441
-7.724082,199,11825.063272
2.299231,199,11828.646455
6.554178,199,11832.262804
9.01082,199,11835.932582
8.410892,199,11839.546739
15.524965,199,11843.13207
29.459223,199,11846.728391
-0.859128,199,11850.328149
-13.279179,199,11853.993344
6.413034,199,11858.515551
-7.895068,199,11862.114432
4.055383,199,11865.712151
-12.742898,199,11869.312717
-42.365001,199,11873.010011
-31.062072,199,11876.616176
1.7843,199,11880.214888
-1.429369,199,11883.81891
19.014079,199,11887.533872
8.180841,199,11891.120014
6.658968,199,11895.616287
-5.07507,199,11899.219979
0.9898,199,11902.903972
13.844902,199,11906.514842
19.273322,199,11910.125917
-25.289018,199,11913.735634
-5.623232,199,11917.341222
-0.005923,199,11920.996955
-9.594259,199,11924.606007
-35.753081,199,11928.217391
-3.224765,199,11931.880219
19.486188,199,11936.311167
10.229243,199,11939.999171
2.370962,199,11943.614344
8.364132,199,11947.19396
-17.721912,199,11950.811134
25.431307,199,11954.502984
1.897678,199,11958.121091
3.53595,199,11961.69933
10.0991,199,11965.299271
-7.50776,199,11968.9058
25.483559,199,11973.397162
5.197317,199,11977.020243
19.6086,199,11980.619371
26.240101,199,11984.251113
18.543775,199,11987.921015
34.120817,199,11991.522521
20.46095,199,11995.121126
11.035628,199,11998.71704
12.068474,199,12002.325001
22.846306,199,12005.983667
31.477286,199,12010.422039
32.792587,199,12014.019232
14.980462,199,12017.61546
11.778729,199,12021.306392
-10.097392,199,12024.908676
26.125852,199,12028.504994
7.119664,199,12032.115343
8.676267,199,12035.74837
15.185771,199,12039.411235
13.683976,199,12043.02447
18.61507,199,12046.620414
16.377615,199,12051.110002
10.0471,199,12054.806857
25.54941,199,12058.43249
-1.045571,199,12062.031225
24.222634,199,12065.618736
34.144069,199,12069.258049
10.883105,199,12073.025058
23.991755,199,12076.627805
-7.543587,199,12080.27838
19.085405,199,12083.852216
28.126224,199,12088.407905
4.832932,199,12092.045876
4.199072,199,12095.649446
-5.8975,199,12099.238984
14.920774,199,12102.842602
21.616748,199,12106.508994
12.425664,199,12110.119359
19.924479,199,12113.739935
27.008835,199,12117.355138
32.100041,199,12121.007967
-3.835758,199,12125.669404
7.368008,199,12129.305174
13.04364,199,12132.9264
37.93079,199,12136.530099
4.5496,199,12140.194586
7.898664,199,12143.810779
-3.733597,199,12147.426067
28.917418,199,12151.034034
14.705181,199,12154.74598
38.259908,199,12158.330046
6.313023,199,12162.770318
9.017447,199,12166.370535
13.296233,199,12170.096449
21.019944,199,12173.694529
33.750772,199,12177.295237
12.549785,199,12180.905936
9.15771,199,12184.554213
20.30989,199,12188.222815
6.7119,199,12191.823417
18.513017,199,12195.425831
5.344829,199,12199.044992
17.365379,199,12203.571648
6.579004,199,12207.19769
10.845848,199,12210.794064
9.102127,199,12214.371804
11.860049,199,12218.016248
5.121808,199,12221.677853
11.124631,199,12225.253597
3.586334,199,12228.840385
15.310791,199,12232.430649
7.492883,199,12236.012022
9.833506,199,12240.511063
3.030948,199,12244.125715
23.58193,199,12247.720992
23.5408,199,12251.31039
21.578491,199,12254.97102
21.430695,199,12258.540706
23.053878,199,12262.132253
8.625558,199,12265.736912
25.881276,199,12269.32437
14.377733,199,12272.98707
20.210676,199,12277.426381
19.697234,199,12281.022881
18.704995,199,12284.62599
-5.512509,199,12288.236157
-6.778721,199,12291.909421
26.01165,199,12295.515071
0.922604,199,12299.125539
21.655264,199,12302.729426
-0.614858,199,12306.4188
20.637921,199,12310.01281
20.319156,199,12313.626928
12.303,199,12318.113502
20.415005,199,12321.793451
9.105958,199,12325.420232
-8.608185,199,12329.013554
8.357702,199,12332.617605
7.522864,199,12336.217206
23.63297,199,12339.892553
22.114796,199,12343.505134
-6.800081,199,12347.112935
4.545311,199,12350.711486
1.655391,199,12355.394875
11.437376,199,12359.113696
16.959771,199,12362.720859
-3.908851,199,12366.321463
10.983943,199,12369.927282
2.489698,199,12373.598234
20.058398,199,12377.199662
15.943483,199,12380.81121
27.269741,199,12384.6272
21.266659,199,12388.241709
16.536532,199,12392.798569
4.045569,199,12396.402558
-8.035186,199,12400.022455
4.518319,199,12403.618217
16.88958,199,12407.28404
22.722857,199,12410.88796
20.817485,199,12414.523885
13.700005,199,12418.123453
-1.999588,199,12421.739812
22.804849,199,12425.399651
14.05193,199,12429.014022
35.705462,199,12433.51089
2.435394,199,12437.131348
18.495064,199,12440.802087
25.741911,199,12444.410239
11.349769,199,12448.0184
9.072112,199,12451.625907
19.340658,199,12455.232694
1.772185,199,12458.898918
26.382336,199,12462.524002
9.696009,199,12466.122645
7.471672,199,12470.60144
18.188165,199,12474.284428
22.985337,199,12477.907546
6.083258,199,12481.519365
16.509213,199,12485.12125
-3.741482,199,12488.732949
17.030575,199,12492.399117
1.33191,199,12496.029021
14.147031,199,12499.633306
24.035097,199,12503.270198
16.800455,199,12507.950561
19.797331,199,12511.530662
23.454368,199,12515.126215
20.177808,199,12518.719776
24.070882,199,12522.327418
27.683283,199,12525.996997
10.138922,199,12529.585868
-8.924511,199,12533.186059
14.067537,199,12536.804965
26.816922,199,12540.471383
-5.838049,199,12544.954638
11.283688,199,12548.540744
13.950537,199,12552.120532
7.79982,199,12555.711083
22.975059,199,12559.386165
14.198161,199,12563.004832
-2.892198,199,12566.626238
11.861743,199,12570.239523
19.182352,199,12573.885561
29.154517,199,12577.494983
22.281505,199,12581.104493
20.583274,199,12585.620819
29.464934,199,12589.225989
22.803778,199,12592.898093
17.402504,199,12596.49201
17.953796,199,12600.091607
7.097312,199,12603.694569
17.599357,199,12607.363667
30.853483,199,12610.936906
10.557386,199,12614.527309
20.94647,199,12618.124051
17.663186,199,12622.621421
24.0396,199,12626.289453
17.512888,199,12629.892163
16.60679,199,12633.496889
17.539435,199,12637.104858
6.453657,199,12640.726472
29.912524,199,12644.391786
3.240847,199,12648.00171
14.242725,199,12651.610444
29.551778,199,12655.209956
14.003498,199,12659.757679
8.409117,199,12663.415924
19.34538,199,12667.012216
41.205574,199,12670.628855
14.398436,199,12674.265977
19.341408,199,12677.919103
37.174009,199,12681.528892
27.166719,199,12685.128042
17.306138,199,12688.733333
35.399648,199,12692.395556
36.961409,199,12696.006416
34.369515,199,12700.526276
29.240755,199,12704.124724
36.354489,199,12707.72335
39.526559,199,12711.376243
35.478571,199,12714.953871
34.487695,199,12718.535924
27.54593,199,12722.144424
13.197081,199,12725.831628
22.987447,199,12729.455137
30.536307,199,12733.029233
28.758149,199,12737.523169
23.709328,199,12741.127707
35.886297,199,12744.795178
24.314361,199,12748.405477
33.758986,199,12751.994831
22.144227,199,12755.616129
39.269992,199,12759.298889
29.088655,199,12762.914186
36.355575,199,12766.52044
30.23423,199,12770.129036
13.777217,199,12775.025681
27.63243,199,12778.769744
20.271127,199,12782.408191
22.030152,199,12786.033674
31.562298,199,12789.664226
26.553676,199,12793.376346
9.811939,199,12797.015776
35.169837,199,12800.624616
19.220013,199,12804.216717
33.368664,199,12807.833248
37.672618,199,12812.366116
23.575207,199,12815.955298
18.027075,199,12819.541193
37.247251,199,12823.156802
35.53658,199,12826.744067
37.117867,199,12830.42166
22.810322,199,12834.039445
25.552432,199,12837.614473
24.120637,199,12841.229318
29.969395,199,12844.906115
32.433079,199,12848.50797
18.665111,199,12853.006374
32.305683,199,12856.620476
30.326228,199,12860.343662
39.914766,199,12864.013529
23.676433,199,12867.614932
27.646745,199,12871.242197
16.874281,199,12874.831998
28.726814,199,12878.482054
12.594161,199,12882.086734
28.182206,199,12885.728362
35.16589,199,12890.505338
37.498558,199,12894.16735
23.426044,199,12897.764368
32.566881,199,12901.368421
20.100882,199,12904.96824
25.792776,199,12908.593778
40.760048,199,12912.26679
35.795741,199,12915.904966
42.248634,199,12919.518429
20.019307,199,12923.127246
32.732223,199,12927.688226
35.467621,199,12931.310461
41.113179,199,12934.938983
10.47524,199,12938.520041
42.798639,199,12942.123046
16.706187,199,12945.7859
31.7243,199,12949.390996
30.146602,199,12953.026228
40.710322,199,12956.624175
33.933916,199,12960.284726
36.688661,199,12963.923117
38.769145,199,12968.42864
23.413936,199,12972.023872
33.912849,199,12975.618832
39.25273,199,12979.30788
40.596324,199,12982.917566
35.605681,199,12986.505691
28.175936,199,12990.104821
29.232791,199,12993.708797
33.650799,199,12997.3739
44.265036,199,13001.026016
26.093266,199,13005.631547
45.588472,199,13009.234418
33.11919,199,13012.884582
40.000018,199,13016.523881
39.037158,199,13020.119221
34.512346,199,13023.731024
35.521845,199,13027.323152
32.881328,199,13031.009323
28.920757,199,13034.607543
29.679591,199,13038.220326
39.611884,199,13042.648743
29.061256,199,13046.29646
37.873864,199,13049.89352
37.616699,199,13053.511573
35.282133,199,13057.112576
17.875859,199,13060.72203
22.941084,199,13064.389502
39.426093,199,13068.021227
36.087006,199,13071.626591
38.242152,199,13075.242338
14.3938,199,13079.776013
41.595462,199,13083.356346
31.415709,199,13086.953984
33.365054,199,13090.600578
32.413061,199,13094.211952
45.0485,199,13097.874616
33.337976,199,13101.493114
48.010477,199,13105.092688
18.19868,199,13108.718437
44.543742,199,13112.307702
36.82941,199,13115.980697
30.294226,199,13120.410545
33.632716,199,13124.009187
33.431107,199,13127.625197
36.320253,199,13131.30739
48.416175,199,13134.914065
39.664001,199,13138.535658
44.331613,199,13142.132386
33.23252,199,13145.731654
40.101442,199,13149.381018
38.360543,199,13152.978738
26.246248,199,13157.529869
36.520677,199,13161.126308
33.012736,199,13164.866936
36.500638,199,13168.545144
43.325485,199,13172.210702
42.110513,199,13175.810116
21.587737,199,13179.430037
29.450018,199,13183.111696
34.369553,199,13186.727599
41.321409,199,13190.32745
29.497045,199,13194.800899
27.586412,199,13198.483244
30.280036,199,13202.094642
31.286844,199,13205.708836
31.307576,199,13209.318418
34.555322,199,13212.915846
18.005665,199,13216.600667
43.115483,199,13220.193845
7.836281,199,13223.819924
32.749779,199,13227.410167
11.980047,199,13231.073882
45.105135,199,13235.540468
2.081868,199,13239.129221
38.200407,199,13242.783095
34.513609,199,13246.357371
44.883214,199,13249.996017
8.304467,199,13253.598006
34.876152,199,13257.227037
30.724055,199,13260.819765
37.009012,199,13264.504202
38.207216,199,13268.103427
36.654423,199,13272.609855
32.731016,199,13276.207921
44.364662,199,13279.817901
36.420326,199,13283.480797
35.180391,199,13287.105603
33.495422,199,13290.713995
33.269497,199,13294.316053
20.701808,199,13297.914936
34.095487,199,13301.586718
45.077256,199,13305.15882
35.551544,199,13309.598459
28.777679,199,13313.232592
41.373049,199,13316.882465
34.901038,199,13320.485142
30.799889,199,13324.097507
30.586689,199,13327.712348
35.359156,199,13331.324119
27.746613,199,13335.018246
44.159965,199,13338.616075
31.669128,199,13342.217144
32.032856,199,13345.826022
29.231962,199,13350.347793
32.75836,199,13353.932153
45.533351,199,13357.516698
36.615271,199,13361.122987
37.158614,199,13364.718413
12.515048,199,13368.398033
36.652187,199,13372.002955
34.717221,199,13375.617176
5.982504,199,13379.217554
27.546969,199,13382.894942
44.795707,199,13387.409232
26.69771,199,13391.010076
30.453298,199,13394.610641
37.536777,199,13398.242928
50.992702,199,13402.030331
39.818372,199,13405.630528
41.547334,199,13409.237073
26.091145,199,13412.82645
27.471043,199,13416.560348
40.731329,199,13420.222
48.829317,199,13424.70543
32.764959,199,13428.301122
20.980872,199,13431.904979
35.231717,199,13435.571099
43.427959,199,13439.151927
39.244918,199,13442.753989
22.950688,199,13446.353989
32.506235,199,13449.975057
38.208794,199,13453.62325
14.95648,199,13457.235466
35.73119,199,13461.734787
41.741341,199,13465.335204
36.760542,199,13469.029256
15.761418,199,13472.675161
38.604992,199,13476.273746
26.403386,199,13479.871775
22.853882,199,13483.4881
49.12799,199,13487.156204
33.187846,199,13490.737154
18.015882,199,13494.324019
31.736107,199,13497.924303
37.242153,199,13502.460607
24.642498,199,13506.084083
35.935825,199,13509.730057
35.559881,199,13513.34719
27.824532,199,13516.929937
40.284729,199,13520.591788
37.971204,199,13524.20948
47.397102,199,13527.808619
15.925273,199,13531.407434
38.922666,199,13535.07129
39.355792,199,13539.579644
44.507459,199,13543.192863
44.446587,199,13546.808905
40.242984,199,13550.407262
33.741841,199,13554.073463
45.714746,199,13557.693138
18.896129,199,13561.305459
39.023274,199,13564.907739
38.910574,199,13568.511752
36.223554,199,13572.17476
54.53614,199,13576.629572
